timestamp,ticker,title,status,city,date,comparison,threshold_low,threshold_high,predicted_temp_f,std_dev,ai_probability_yes,yes_ask_percent,yes_bid_percent,no_ask_percent,no_bid_percent,last_price_percent,edge,decision,resolved_outcome,pnl_percent
2026-03-19 01:10:43,KXHIGHLAX-26MAR02-B70.5,"Will the **high temp in LA** be 70-71° on Mar 2, 2026?",finalized,Los Angeles,"Mar 2, 2026",between,70.0,71.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:43,KXHIGHLAX-26MAR02-B68.5,"Will the **high temp in LA** be 68-69° on Mar 2, 2026?",finalized,Los Angeles,"Mar 2, 2026",between,68.0,69.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:44,KXHIGHLAX-26MAR02-B66.5,"Will the **high temp in LA** be 66-67° on Mar 2, 2026?",finalized,Los Angeles,"Mar 2, 2026",between,66.0,67.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:45,KXHIGHLAX-26MAR01-T78,"Will the **high temp in LA** be >78° on Mar 1, 2026?",finalized,Los Angeles,"Mar 1, 2026",greater_than,78.0,,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:45,KXHIGHLAX-26MAR01-T71,"Will the **high temp in LA** be <71° on Mar 1, 2026?",finalized,Los Angeles,"Mar 1, 2026",less_than,,71.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:46,KXHIGHLAX-26MAR01-B77.5,"Will the **high temp in LA** be 77-78° on Mar 1, 2026?",finalized,Los Angeles,"Mar 1, 2026",between,77.0,78.0,,,,100.0,0.0,100.0,0.0,99.0,,,YES,
2026-03-19 01:10:46,KXHIGHLAX-26MAR01-B75.5,"Will the **high temp in LA** be 75-76° on Mar 1, 2026?",finalized,Los Angeles,"Mar 1, 2026",between,75.0,76.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:47,KXHIGHLAX-26MAR01-B73.5,"Will the **high temp in LA** be 73-74° on Mar 1, 2026?",finalized,Los Angeles,"Mar 1, 2026",between,73.0,74.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:47,KXHIGHLAX-26MAR01-B71.5,"Will the **high temp in LA** be 71-72° on Mar 1, 2026?",finalized,Los Angeles,"Mar 1, 2026",between,71.0,72.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:47,KXHIGHLAX-26FEB28-T80,"Will the **high temp in LA** be >80° on Feb 28, 2026?",finalized,Los Angeles,"Feb 28, 2026",greater_than,80.0,,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:48,KXHIGHLAX-26FEB28-T73,"Will the **high temp in LA** be <73° on Feb 28, 2026?",finalized,Los Angeles,"Feb 28, 2026",less_than,,73.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:48,KXHIGHLAX-26FEB28-B79.5,"Will the **high temp in LA** be 79-80° on Feb 28, 2026?",finalized,Los Angeles,"Feb 28, 2026",between,79.0,80.0,,,,100.0,0.0,100.0,0.0,99.0,,,YES,
2026-03-19 01:10:49,KXHIGHLAX-26FEB28-B77.5,"Will the **high temp in LA** be 77-78° on Feb 28, 2026?",finalized,Los Angeles,"Feb 28, 2026",between,77.0,78.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:49,KXHIGHLAX-26FEB28-B75.5,"Will the **high temp in LA** be 75-76° on Feb 28, 2026?",finalized,Los Angeles,"Feb 28, 2026",between,75.0,76.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:50,KXHIGHLAX-26FEB28-B73.5,"Will the **high temp in LA** be 73-74° on Feb 28, 2026?",finalized,Los Angeles,"Feb 28, 2026",between,73.0,74.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:50,KXHIGHLAX-26FEB27-T83,"Will the **high temp in LA** be >83° on Feb 27, 2026?",finalized,Los Angeles,"Feb 27, 2026",greater_than,83.0,,,,,100.0,0.0,100.0,0.0,99.0,,,YES,
2026-03-19 01:10:50,KXHIGHLAX-26FEB27-T76,"Will the **high temp in LA** be <76° on Feb 27, 2026?",finalized,Los Angeles,"Feb 27, 2026",less_than,,76.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:51,KXHIGHLAX-26FEB27-B82.5,"Will the **high temp in LA** be 82-83° on Feb 27, 2026?",finalized,Los Angeles,"Feb 27, 2026",between,82.0,83.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:51,KXHIGHLAX-26FEB27-B80.5,"Will the **high temp in LA** be 80-81° on Feb 27, 2026?",finalized,Los Angeles,"Feb 27, 2026",between,80.0,81.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:51,KXHIGHLAX-26FEB27-B78.5,"Will the **high temp in LA** be 78-79° on Feb 27, 2026?",finalized,Los Angeles,"Feb 27, 2026",between,78.0,79.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:52,KXHIGHLAX-26FEB27-B76.5,"Will the **high temp in LA** be 76-77° on Feb 27, 2026?",finalized,Los Angeles,"Feb 27, 2026",between,76.0,77.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:52,KXHIGHLAX-26FEB26-T83,"Will the **high temp in LA** be >83° on Feb 26, 2026?",finalized,Los Angeles,"Feb 26, 2026",greater_than,83.0,,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:53,KXHIGHLAX-26FEB26-T76,"Will the **high temp in LA** be <76° on Feb 26, 2026?",finalized,Los Angeles,"Feb 26, 2026",less_than,,76.0,,,,100.0,0.0,100.0,0.0,99.0,,,YES,
2026-03-19 01:10:53,KXHIGHLAX-26FEB26-B82.5,"Will the **high temp in LA** be 82-83° on Feb 26, 2026?",finalized,Los Angeles,"Feb 26, 2026",between,82.0,83.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:53,KXHIGHLAX-26FEB26-B80.5,"Will the **high temp in LA** be 80-81° on Feb 26, 2026?",finalized,Los Angeles,"Feb 26, 2026",between,80.0,81.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:54,KXHIGHLAX-26FEB26-B78.5,"Will the **high temp in LA** be 78-79° on Feb 26, 2026?",finalized,Los Angeles,"Feb 26, 2026",between,78.0,79.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:54,KXHIGHLAX-26FEB26-B76.5,"Will the **high temp in LA** be 76-77° on Feb 26, 2026?",finalized,Los Angeles,"Feb 26, 2026",between,76.0,77.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:55,KXHIGHLAX-26FEB25-T80,"Will the **high temp in LA** be >80° on Feb 25, 2026?",finalized,Los Angeles,"Feb 25, 2026",greater_than,80.0,,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:55,KXHIGHLAX-26FEB25-T73,"Will the **high temp in LA** be <73° on Feb 25, 2026?",finalized,Los Angeles,"Feb 25, 2026",less_than,,73.0,,,,100.0,0.0,100.0,0.0,99.0,,,YES,
2026-03-19 01:10:55,KXHIGHLAX-26FEB25-B79.5,"Will the **high temp in LA** be 79-80° on Feb 25, 2026?",finalized,Los Angeles,"Feb 25, 2026",between,79.0,80.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:56,KXHIGHLAX-26FEB25-B77.5,"Will the **high temp in LA** be 77-78° on Feb 25, 2026?",finalized,Los Angeles,"Feb 25, 2026",between,77.0,78.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:56,KXHIGHLAX-26FEB25-B75.5,"Will the **high temp in LA** be 75-76° on Feb 25, 2026?",finalized,Los Angeles,"Feb 25, 2026",between,75.0,76.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:57,KXHIGHLAX-26FEB25-B73.5,"Will the **high temp in LA** be 73-74° on Feb 25, 2026?",finalized,Los Angeles,"Feb 25, 2026",between,73.0,74.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:57,KXHIGHLAX-26FEB24-T76,"Will the **high temp in LA** be >76° on Feb 24, 2026?",finalized,Los Angeles,"Feb 24, 2026",greater_than,76.0,,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:57,KXHIGHLAX-26FEB24-T69,"Will the **high temp in LA** be <69° on Feb 24, 2026?",finalized,Los Angeles,"Feb 24, 2026",less_than,,69.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:58,KXHIGHLAX-26FEB24-B75.5,"Will the **high temp in LA** be 75-76° on Feb 24, 2026?",finalized,Los Angeles,"Feb 24, 2026",between,75.0,76.0,,,,100.0,0.0,100.0,0.0,99.0,,,YES,
2026-03-19 01:10:58,KXHIGHLAX-26FEB24-B73.5,"Will the **high temp in LA** be 73-74° on Feb 24, 2026?",finalized,Los Angeles,"Feb 24, 2026",between,73.0,74.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:59,KXHIGHLAX-26FEB24-B71.5,"Will the **high temp in LA** be 71-72° on Feb 24, 2026?",finalized,Los Angeles,"Feb 24, 2026",between,71.0,72.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:59,KXHIGHLAX-26FEB24-B69.5,"Will the **high temp in LA** be 69-70° on Feb 24, 2026?",finalized,Los Angeles,"Feb 24, 2026",between,69.0,70.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:10:59,KXHIGHLAX-26FEB23-T78,"Will the **high temp in LA** be >78° on Feb 23, 2026?",finalized,Los Angeles,"Feb 23, 2026",greater_than,78.0,,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:00,KXHIGHLAX-26FEB23-T71,"Will the **high temp in LA** be <71° on Feb 23, 2026?",finalized,Los Angeles,"Feb 23, 2026",less_than,,71.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:00,KXHIGHLAX-26FEB23-B77.5,"Will the **high temp in LA** be 77-78° on Feb 23, 2026?",finalized,Los Angeles,"Feb 23, 2026",between,77.0,78.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:00,KXHIGHLAX-26FEB23-B75.5,"Will the **high temp in LA** be 75-76° on Feb 23, 2026?",finalized,Los Angeles,"Feb 23, 2026",between,75.0,76.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:01,KXHIGHLAX-26FEB23-B73.5,"Will the **high temp in LA** be 73-74° on Feb 23, 2026?",finalized,Los Angeles,"Feb 23, 2026",between,73.0,74.0,,,,100.0,0.0,100.0,0.0,98.0,,,YES,
2026-03-19 01:11:01,KXHIGHLAX-26FEB23-B71.5,"Will the **high temp in LA** be 71-72° on Feb 23, 2026?",finalized,Los Angeles,"Feb 23, 2026",between,71.0,72.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:01,KXHIGHLAX-26FEB22-T74,"Will the **high temp in LA** be >74° on Feb 22, 2026?",finalized,Los Angeles,"Feb 22, 2026",greater_than,74.0,,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:02,KXHIGHLAX-26FEB22-T67,"Will the **high temp in LA** be <67° on Feb 22, 2026?",finalized,Los Angeles,"Feb 22, 2026",less_than,,67.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:02,KXHIGHLAX-26FEB22-B73.5,"Will the **high temp in LA** be 73-74° on Feb 22, 2026?",finalized,Los Angeles,"Feb 22, 2026",between,73.0,74.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:03,KXHIGHLAX-26FEB22-B71.5,"Will the **high temp in LA** be 71-72° on Feb 22, 2026?",finalized,Los Angeles,"Feb 22, 2026",between,71.0,72.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:03,KXHIGHLAX-26FEB22-B69.5,"Will the **high temp in LA** be 69-70° on Feb 22, 2026?",finalized,Los Angeles,"Feb 22, 2026",between,69.0,70.0,,,,100.0,0.0,100.0,0.0,99.0,,,YES,
2026-03-19 01:11:03,KXHIGHLAX-26FEB22-B67.5,"Will the **high temp in LA** be 67-68° on Feb 22, 2026?",finalized,Los Angeles,"Feb 22, 2026",between,67.0,68.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:04,KXHIGHLAX-26FEB21-T73,"Will the **high temp in LA** be >73° on Feb 21, 2026?",finalized,Los Angeles,"Feb 21, 2026",greater_than,73.0,,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:04,KXHIGHLAX-26FEB21-T66,"Will the **high temp in LA** be <66° on Feb 21, 2026?",finalized,Los Angeles,"Feb 21, 2026",less_than,,66.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:08,KXHIGHLAX-26FEB21-B72.5,"Will the **high temp in LA** be 72-73° on Feb 21, 2026?",finalized,Los Angeles,"Feb 21, 2026",between,72.0,73.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:09,KXHIGHLAX-26FEB21-B70.5,"Will the **high temp in LA** be 70-71° on Feb 21, 2026?",finalized,Los Angeles,"Feb 21, 2026",between,70.0,71.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:09,KXHIGHLAX-26FEB21-B68.5,"Will the **high temp in LA** be 68-69° on Feb 21, 2026?",finalized,Los Angeles,"Feb 21, 2026",between,68.0,69.0,,,,100.0,0.0,100.0,0.0,99.0,,,YES,
2026-03-19 01:11:10,KXHIGHLAX-26FEB21-B66.5,"Will the **high temp in LA** be 66-67° on Feb 21, 2026?",finalized,Los Angeles,"Feb 21, 2026",between,66.0,67.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:10,KXHIGHLAX-26FEB20-T63,"Will the **high temp in LA** be >63° on Feb 20, 2026?",finalized,Los Angeles,"Feb 20, 2026",greater_than,63.0,,,,,100.0,0.0,100.0,0.0,4.0,,,NO,
2026-03-19 01:11:10,KXHIGHLAX-26FEB20-T56,"Will the **high temp in LA** be <56° on Feb 20, 2026?",finalized,Los Angeles,"Feb 20, 2026",less_than,,56.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:11,KXHIGHLAX-26FEB20-B62.5,"Will the **high temp in LA** be 62-63° on Feb 20, 2026?",finalized,Los Angeles,"Feb 20, 2026",between,62.0,63.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:11,KXHIGHLAX-26FEB20-B60.5,"Will the **high temp in LA** be 60-61° on Feb 20, 2026?",finalized,Los Angeles,"Feb 20, 2026",between,60.0,61.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:11,KXHIGHLAX-26FEB20-B58.5,"Will the **high temp in LA** be 58-59° on Feb 20, 2026?",finalized,Los Angeles,"Feb 20, 2026",between,58.0,59.0,,,,100.0,0.0,100.0,0.0,99.0,,,YES,
2026-03-19 01:11:12,KXHIGHLAX-26FEB20-B56.5,"Will the **high temp in LA** be 56-57° on Feb 20, 2026?",finalized,Los Angeles,"Feb 20, 2026",between,56.0,57.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:12,KXHIGHLAX-26FEB19-T64,"Will the **high temp in LA** be >64° on Feb 19, 2026?",finalized,Los Angeles,"Feb 19, 2026",greater_than,64.0,,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:13,KXHIGHLAX-26FEB19-T57,"Will the **high temp in LA** be <57° on Feb 19, 2026?",finalized,Los Angeles,"Feb 19, 2026",less_than,,57.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:13,KXHIGHLAX-26FEB19-B63.5,"Will the **high temp in LA** be 63-64° on Feb 19, 2026?",finalized,Los Angeles,"Feb 19, 2026",between,63.0,64.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:14,KXHIGHLAX-26FEB19-B61.5,"Will the **high temp in LA** be 61-62° on Feb 19, 2026?",finalized,Los Angeles,"Feb 19, 2026",between,61.0,62.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:14,KXHIGHLAX-26FEB19-B59.5,"Will the **high temp in LA** be 59-60° on Feb 19, 2026?",finalized,Los Angeles,"Feb 19, 2026",between,59.0,60.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:14,KXHIGHLAX-26FEB19-B57.5,"Will the **high temp in LA** be 57-58° on Feb 19, 2026?",finalized,Los Angeles,"Feb 19, 2026",between,57.0,58.0,,,,100.0,0.0,100.0,0.0,99.0,,,YES,
2026-03-19 01:11:15,KXHIGHLAX-26FEB18-T62,"Will the **high temp in LA** be >62° on Feb 18, 2026?",finalized,Los Angeles,"Feb 18, 2026",greater_than,62.0,,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:15,KXHIGHLAX-26FEB18-T55,"Will the **high temp in LA** be <55° on Feb 18, 2026?",finalized,Los Angeles,"Feb 18, 2026",less_than,,55.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:15,KXHIGHLAX-26FEB18-B61.5,"Will the **high temp in LA** be 61-62° on Feb 18, 2026?",finalized,Los Angeles,"Feb 18, 2026",between,61.0,62.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:16,KXHIGHLAX-26FEB18-B59.5,"Will the **high temp in LA** be 59-60° on Feb 18, 2026?",finalized,Los Angeles,"Feb 18, 2026",between,59.0,60.0,,,,100.0,0.0,100.0,0.0,2.0,,,NO,
2026-03-19 01:11:16,KXHIGHLAX-26FEB18-B57.5,"Will the **high temp in LA** be 57-58° on Feb 18, 2026?",finalized,Los Angeles,"Feb 18, 2026",between,57.0,58.0,,,,100.0,0.0,100.0,0.0,98.0,,,YES,
2026-03-19 01:11:17,KXHIGHLAX-26FEB18-B55.5,"Will the **high temp in LA** be 55-56° on Feb 18, 2026?",finalized,Los Angeles,"Feb 18, 2026",between,55.0,56.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:17,KXHIGHLAX-26FEB17-T66,"Will the **high temp in LA** be >66° on Feb 17, 2026?",finalized,Los Angeles,"Feb 17, 2026",greater_than,66.0,,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:17,KXHIGHLAX-26FEB17-T59,"Will the **high temp in LA** be <59° on Feb 17, 2026?",finalized,Los Angeles,"Feb 17, 2026",less_than,,59.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:18,KXHIGHLAX-26FEB17-B65.5,"Will the **high temp in LA** be 65-66° on Feb 17, 2026?",finalized,Los Angeles,"Feb 17, 2026",between,65.0,66.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:18,KXHIGHLAX-26FEB17-B63.5,"Will the **high temp in LA** be 63-64° on Feb 17, 2026?",finalized,Los Angeles,"Feb 17, 2026",between,63.0,64.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:19,KXHIGHLAX-26FEB17-B61.5,"Will the **high temp in LA** be 61-62° on Feb 17, 2026?",finalized,Los Angeles,"Feb 17, 2026",between,61.0,62.0,,,,100.0,0.0,100.0,0.0,3.0,,,NO,
2026-03-19 01:11:19,KXHIGHLAX-26FEB17-B59.5,"Will the **high temp in LA** be 59-60° on Feb 17, 2026?",finalized,Los Angeles,"Feb 17, 2026",between,59.0,60.0,,,,100.0,0.0,100.0,0.0,99.0,,,YES,
2026-03-19 01:11:19,KXHIGHLAX-26FEB16-T65,"Will the **high temp in LA** be >65° on Feb 16, 2026?",finalized,Los Angeles,"Feb 16, 2026",greater_than,65.0,,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:20,KXHIGHLAX-26FEB16-T58,"Will the **high temp in LA** be <58° on Feb 16, 2026?",finalized,Los Angeles,"Feb 16, 2026",less_than,,58.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:20,KXHIGHLAX-26FEB16-B64.5,"Will the **high temp in LA** be 64-65° on Feb 16, 2026?",finalized,Los Angeles,"Feb 16, 2026",between,64.0,65.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:20,KXHIGHLAX-26FEB16-B62.5,"Will the **high temp in LA** be 62-63° on Feb 16, 2026?",finalized,Los Angeles,"Feb 16, 2026",between,62.0,63.0,,,,100.0,0.0,100.0,0.0,3.0,,,NO,
2026-03-19 01:11:21,KXHIGHLAX-26FEB16-B60.5,"Will the **high temp in LA** be 60-61° on Feb 16, 2026?",finalized,Los Angeles,"Feb 16, 2026",between,60.0,61.0,,,,100.0,0.0,100.0,0.0,3.0,,,NO,
2026-03-19 01:11:21,KXHIGHLAX-26FEB16-B58.5,"Will the **high temp in LA** be 58-59° on Feb 16, 2026?",finalized,Los Angeles,"Feb 16, 2026",between,58.0,59.0,,,,100.0,0.0,100.0,0.0,98.0,,,YES,
2026-03-19 01:11:22,KXHIGHLAX-26FEB15-T69,"Will the **high temp in LA** be >69° on Feb 15, 2026?",finalized,Los Angeles,"Feb 15, 2026",greater_than,69.0,,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:22,KXHIGHLAX-26FEB15-T62,"Will the **high temp in LA** be <62° on Feb 15, 2026?",finalized,Los Angeles,"Feb 15, 2026",less_than,,62.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:22,KXHIGHLAX-26FEB15-B68.5,"Will the **high temp in LA** be 68-69° on Feb 15, 2026?",finalized,Los Angeles,"Feb 15, 2026",between,68.0,69.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:23,KXHIGHLAX-26FEB15-B66.5,"Will the **high temp in LA** be 66-67° on Feb 15, 2026?",finalized,Los Angeles,"Feb 15, 2026",between,66.0,67.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:23,KXHIGHLAX-26FEB15-B64.5,"Will the **high temp in LA** be 64-65° on Feb 15, 2026?",finalized,Los Angeles,"Feb 15, 2026",between,64.0,65.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:23,KXHIGHLAX-26FEB15-B62.5,"Will the **high temp in LA** be 62-63° on Feb 15, 2026?",finalized,Los Angeles,"Feb 15, 2026",between,62.0,63.0,,,,100.0,0.0,100.0,0.0,99.0,,,YES,
2026-03-19 01:11:24,KXHIGHLAX-26FEB14-T69,"Will the **high temp in LA** be >69° on Feb 14, 2026?",finalized,Los Angeles,"Feb 14, 2026",greater_than,69.0,,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
2026-03-19 01:11:24,KXHIGHLAX-26FEB14-T62,"Will the **high temp in LA** be <62° on Feb 14, 2026?",finalized,Los Angeles,"Feb 14, 2026",less_than,,62.0,,,,100.0,0.0,100.0,0.0,1.0,,,NO,
